SiteCode,MonthDay,p05,p10,p25,p50,p75,p90,p95
01638500,11-16,1250.0,1420.0,1980,2790,5750,14400,19500
01638500,11-17,1270.0,1400.0,1990,2920,5760,13000,22100
01638500,11-18,1250.0,1430.0,2000,2940,6200,12500,22000
01638500,11-19,1220.0,1410.0,1970,2940,6050,13600,22900
01638500,11-20,1220.0,1400.0,2000,2920,6060,13200,23900
01638500,11-21,1190.0,1340.0,2000,3100,6710,12000,24300
01638500,11-22,1200.0,1470.0,2040,3200,7340,14100,26200
01638500,11-23,1290.0,1570.0,2060,3400,7780,14200,21000
01638500,11-24,1310.0,1570.0,2050,3500,7550,12600,21100
01638500,11-25,1320.0,1560.0,2120,3470,7430,12900,19600
01638500,11-26,1340.0,1720.0,2170,3650,7420,13700,19900
01638500,11-27,1410.0,1610.0,2250,3710,7330,13400,21700
01638500,11-28,1410.0,1610.0,2260,3700,7220,14500,21700
01638500,11-29,1500.0,1620.0,2260,3970,7560,14800,25500
01638500,11-30,1490.0,1700.0,2280,3970,8010,16800,23500
01638500,12-01,1450.0,1710.0,2360,4670,7750,19100,27800
01638500,12-02,1500.0,1630.0,2400,4570,9020,20600,26500
01638500,12-03,1440.0,1580.0,2440,4480,8600,19700,25900
01638500,12-04,1470.0,1610.0,2520,4890,9110,17200,23000
01638500,12-05,1450.0,1630.0,2560,4780,10000,16800,23800
01638500,12-06,1490.0,1740.0,2510,4830,10500,16300,22300
01638500,12-07,1480.0,1880.0,2660,4920,9850,15300,27500
01638500,12-08,1500.0,1870.0,2620,5070,9410,15700,29200
01638500,12-09,1550.0,1870.0,2660,4940,8980,17600,28900
01638500,12-10,1560.0,1960.0,2690,4900,9070,17900,27000
01638500,12-11,1580.0,1920.0,2730,5020,10000,20800,32800
01638500,12-12,1500.0,1780.0,2900,5550,10300,19900,33900
01638500,12-13,1580.0,1900.0,2900,5380,11300,22700,27600
01638500,12-14,1660.0,1960.0,3100,5800,9700,19900,28000
01638500,12-15,1560.0,1850.0,3390,6510,11000,17500,31000
01638500,12-16,1550.0,1860.0,3250,5990,12000,18800,29600
01638500,12-17,1530.0,1920.0,3340,6020,11000,19300,30700
01638500,12-18,1500.0,1910.0,3250,5850,12100,18600,25100
01638500,12-19,1640.0,1850.0,3100,5940,12100,17200,24300
01638500,12-20,1700.0,1990.0,3090,6060,11400,18000,24100
01638500,12-21,1740.0,2020.0,2970,6240,10500,18600,21500
01638500,12-22,1740.0,2080.0,2940,6150,9530,16700,24300
01638500,12-23,1740.0,2110.0,3240,5950,9870,17700,22700
01638500,12-24,1800.0,2140.0,3390,5680,10300,19400,31500
01638500,12-25,1790.0,2250.0,3240,6080,9860,22600,35900
01638500,12-26,1720.0,2220.0,3230,6480,11000,22200,31900
01638500,12-27,1740.0,2160.0,3330,6710,12000,23800,29200
01638500,12-28,1830.0,2220.0,3460,7060,12800,23400,28800
01638500,12-29,1760.0,2130.0,3500,6880,12000,19800,26300
01638500,12-30,1710.0,2110.0,3570,6840,12300,19400,25600
01638500,12-31,1840.0,2300.0,3610,6960,11800,21100,37200
01643000,01-01,133.0,160.0,406,671,1390,2580,3850
01643000,01-02,132.0,164.0,398,829,1540,2810,6210
01643000,01-03,147.0,206.0,514,885,1490,2840,5610
01643000,01-04,153.0,229.0,492,880,1370,2980,3760
01643000,01-05,152.0,223.0,411,823,1320,2450,3370
01643000,01-06,151.0,219.0,436,750,1340,2240,2820
01643000,01-07,155.0,220.0,473,760,1300,2000,3060
01643000,01-08,141.0,216.0,420,740,1240,2100,4050
01643000,01-09,140.0,210.0,420,800,1310,2540,2930
01643000,01-10,138.0,201.0,395,775,1320,2290,5510
01643000,01-11,155.0,193.0,410,700,1310,2320,2720
01643000,01-12,147.0,218.0,420,740,1310,1940,3910
01643000,01-13,153.0,210.0,440,705,1290,2540,3270
01643000,01-14,159.0,215.0,458,697,1240,2080,2710
01643000,01-15,168.0,222.0,470,660,1410,2060,3450
01643000,01-16,166.0,222.0,425,704,1460,2300,3180
01643000,01-17,157.0,212.0,417,715,1080,1890,2720
01643000,01-18,162.0,218.0,388,660,1140,2130,2720
01643000,01-19,157.0,258.0,382,646,1200,2290,3090
01643000,01-20,166.0,237.0,395,650,1270,2080,6070
01643000,01-21,168.0,271.0,396,662,1240,2360,5250
01643000,01-22,129.0,254.0,403,649,1160,2750,3830
01643000,01-23,136.0,232.0,404,680,1300,2560,3430
01643000,01-24,171.0,242.0,399,684,1310,3270,5250
01643000,01-25,177.0,294.0,375,715,1780,3800,7070
01643000,01-26,173.0,271.0,400,705,1700,3370,6350
01643000,01-27,167.0,250.0,360,811,1740,3030,5420
01643000,01-28,159.0,238.0,346,708,1630,3630,6560
01643000,01-29,167.0,248.0,341,713,1390,2670,3830
01643000,01-30,166.0,258.0,345,706,1320,2260,3340
01643000,01-31,157.0,258.0,402,705,1240,2280,3680
01643000,02-01,165.0,268.0,405,730,1350,1910,2610
01643000,02-02,210.0,285.0,417,730,1220,2260,3050
01643000,02-03,179.0,284.0,437,857,1470,3220,4430
01643000,02-04,232.0,291.0,419,831,1570,3620,6170
01643000,02-05,193.0,298.0,402,807,1510,3540,4160
01643000,02-06,238.0,287.0,436,812,1400,2710,4450
01643000,02-07,237.0,308.0,517,891,1460,3030,4880
01643000,02-08,231.0,278.0,489,900,1750,3520,4580
01643000,02-09,187.0,258.0,476,873,1510,2410,2740
01643000,02-10,198.0,276.0,476,791,1290,2250,2710
01643000,02-11,238.0,324.0,495,750,1380,2520,3510
01643000,02-12,239.0,300.0,509,824,1420,2530,3510
01643000,02-13,198.0,308.0,528,820,1440,2610,3290
01643000,02-14,218.0,300.0,510,900,1570,3260,4980
01643000,02-15,249.0,300.0,522,946,1880,2980,4610
