SiteCode,MonthDay,p05,p10,p25,p50,p75,p90,p95
01595500,10-19,27.0,30,43,88,200,344,579.0
01595500,10-20,28.0,32,41,83,195,349,645.0
01595500,10-21,28.0,31,42,98,223,442,607.0
01595500,10-22,28.0,32,42,95,200,387,521.0
01595500,10-23,28.0,34,44,90,190,351,502.0
01595500,10-24,30.0,35,44,109,249,424,1080.0
01595500,10-25,30.0,36,46,100,255,396,740.0
01595500,10-26,30.0,34,53,96,214,363,492.0
01595500,10-27,25.0,32,52,113,233,464,897.0
01595500,10-28,26.0,33,56,110,254,652,817.0
01595500,10-29,28.0,34,66,143,374,909,1090.0
01595500,10-30,27.0,38,67,127,333,818,1000.0
01595500,10-31,27.0,34,70,137,360,758,954.0
01595500,11-01,28.0,36,73,148,365,637,846.0
01595500,11-02,26.0,36,67,173,278,693,788.0
01595500,11-03,28.0,40,67,153,348,636,933.0
01595500,11-04,31.0,38,65,150,375,697,766.0
01595500,11-05,31.0,35,68,164,321,539,1010.0
01595500,11-06,30.0,39,68,150,317,657,890.0
01595500,11-07,32.0,39,76,150,350,707,1090.0
01595500,11-08,32.0,39,72,169,355,590,1530.0
01595500,11-09,32.0,44,65,140,349,639,999.0
01595500,11-10,33.0,40,75,138,328,493,1130.0
01595500,11-11,39.0,47,80,191,302,622,990.0
01595500,11-12,39.0,50,79,188,361,773,1280.0
01595500,11-13,34.0,47,82,176,329,640,1120.0
01595500,11-14,32.0,45,78,154,293,501,808.0
01595500,11-15,32.0,45,83,159,311,450,699.0
01595500,11-16,32.0,66,92,203,372,692,852.0
01595500,11-17,51.0,69,104,186,338,590,715.0
01595500,11-18,54.0,66,112,174,303,555,784.0
01595500,11-19,45.0,62,106,187,272,760,868.0
01595500,11-20,49.0,74,99,178,342,615,1360.0
01595500,11-21,54.0,74,113,176,311,742,1120.0
01595500,11-22,64.0,70,103,172,302,927,1160.0
01595500,11-23,63.0,67,104,175,327,665,812.0
01595500,11-24,62.0,70,116,183,375,672,941.0
01595500,11-25,59.0,82,110,190,350,700,1030.0
01595500,11-26,58.0,93,122,217,364,786,1000.0
01595500,11-27,74.0,78,140,224,402,618,928.0
01595500,11-28,67.0,84,147,244,460,800,1210.0
01595500,11-29,82.0,100,146,235,594,1290,1720.0
01595500,11-30,60.0,105,170,228,621,847,1290.0
01595500,12-01,56.0,112,151,246,578,1120,1370.0
01595500,12-02,57.0,110,164,260,570,821,1080.0
01595500,12-03,54.0,104,180,296,610,938,1280.0
01595500,12-04,52.0,113,182,326,646,900,1570.0
01595500,12-05,94.0,106,185,303,543,790,1150.0
01595500,12-06,99.0,113,188,294,507,871,1310.0
01595500,12-07,104.0,125,182,295,530,1870,2720.0
01595500,12-08,101.0,120,183,302,548,1470,3160.0
01595500,12-09,73.0,131,185,355,640,1420,2260.0
01595500,12-10,80.0,115,200,353,868,1500,2020.0
01595500,12-11,88.0,136,215,431,858,1500,2120.0
01595500,12-12,84.0,127,209,482,722,1300,1980.0
01595500,12-13,80.0,128,227,431,685,1280,1780.0
01595500,12-14,68.0,133,242,416,576,1050,1550.0
01595500,12-15,76.0,135,240,374,548,1230,1440.0
01595500,12-16,67.0,118,213,397,578,969,1340.0
01595500,12-17,66.0,110,211,368,541,1120,1690.0
01595500,12-18,84.0,117,236,358,556,1210,1860.0
01595500,12-19,88.0,120,240,325,590,1040,1630.0
01595500,12-20,68.0,110,219,350,582,939,1290.0
01595500,12-21,76.0,110,210,342,704,1350,1540.0
01595500,12-22,72.0,117,222,353,555,1240,1550.0
01595500,12-23,78.0,120,248,377,606,1040,2480.0
01595500,12-24,96.0,129,233,358,718,1280,1750.0
01595500,12-25,90.0,142,237,358,784,1530,1980.0
01595500,12-26,86.0,148,252,453,717,1100,2000.0
01595500,12-27,80.0,120,239,432,623,912,1400.0
01595500,12-28,76.0,94,243,412,684,943,1380.0
01595500,12-29,88.0,114,272,442,734,1070,1520.0
01595500,12-30,100.0,145,268,418,640,1120,1930.0
01595500,12-31,130.0,151,243,354,605,1230,2080.0
01595800,01-01,151.0,189,338,498,782,1450,3290.0
01595800,01-02,134.0,181,332,498,779,1260,2280.0
01595800,01-03,124.0,175,294,493,847,1400,1860.0
01595800,01-04,124.0,172,317,524,1070,1660,2200.0
01595800,01-05,124.0,172,266,532,1210,1660,2580.0
01595800,01-06,124.0,172,260,464,868,1510,2350.0
01595800,01-07,123.0,172,263,432,875,1480,1590.0
01595800,01-08,124.0,172,281,438,810,1480,1990.0
01595800,01-09,123.0,174,263,441,805,1360,1470.0
01595800,01-10,121.0,168,281,437,732,1400,1510.0
01595800,01-11,120.0,180,268,439,781,1460,1550.0
01595800,01-12,119.0,140,286,448,869,1410,1750.0
01595800,01-13,97.0,131,289,444,863,1540,1660.0
01595800,01-14,82.0,131,287,477,836,1560,1900.0
01595800,01-15,77.0,128,284,424,821,1390,1890.0
01595800,01-16,82.0,126,277,442,730,987,1540.0
01595800,01-17,78.0,126,257,414,711,1040,1500.0
01595800,01-18,73.0,127,281,377,703,1140,1550.0
01595800,01-19,68.0,125,297,429,701,1060,1520.0
01595800,01-20,73.0,125,303,453,724,1060,1530.0
01595800,01-21,75.0,125,299,388,681,1260,1480.0
01595800,01-22,79.0,125,301,366,616,1130,1480.0
01595800,01-23,83.0,125,301,344,622,1200,1500.0
01595800,01-24,101.0,174,301,373,800,1090,1860.0
01595800,01-25,99.0,159,300,388,885,1440,2160.0
01595800,01-26,78.0,127,301,428,1010,2080,2700.0
01595800,01-27,94.0,126,305,456,953,1690,2160.0
01595800,01-28,96.0,184,316,441,937,1380,1570.0
01595800,01-29,94.0,174,306,515,813,1450,2560.0
01595800,01-30,93.0,153,306,445,804,1730,2740.0
01595800,01-31,93.0,147,299,407,812,1970,2530.0
01595800,02-01,123.0,175,307,429,848,1780,2040.0
01595800,02-02,124.0,192,309,488,868,1580,2020.0
01595800,02-03,124.0,191,315,460,881,1500,2020.0
01595800,02-04,146.0,198,314,456,798,1340,1480.0
01595800,02-05,148.0,217,312,554,850,1130,1450.0
01595800,02-06,148.0,252,312,506,827,1300,1620.0
01595800,02-07,146.0,255,311,551,788,1310,1770.0
01595800,02-08,144.0,243,299,572,810,1410,1950.0
01595800,02-09,143.0,230,281,503,807,1470,1930.0
01595800,02-10,143.0,213,300,461,787,1410,1570.0
01595800,02-11,145.0,199,353,481,798,1380,1530.0
01595800,02-12,149.0,223,338,438,1010,1450,1550.0
01595800,02-13,149.0,251,310,444,912,1440,1750.0
01595800,02-14,150.0,251,310,462,894,1450,1860.0
01595800,02-15,153.0,248,311,440,805,1430,1570.0
01595800,02-16,155.0,251,341,511,891,1350,1630.0
01595800,02-17,187.0,230,313,458,869,1290,2100.0
01595800,02-18,180.0,209,315,448,778,1580,2010.0
01595800,02-19,176.0,214,317,464,777,1350,1980.0
01595800,02-20,181.0,219,310,463,818,1420,2180.0
01595800,02-21,170.0,249,356,505,786,1540,2280.0
01595800,02-22,168.0,232,360,580,932,1860,2030.0
01595800,02-23,173.0,231,357,669,1320,1620,2110.0
01595800,02-24,178.0,231,352,663,1270,1970,3300.0
01595800,02-25,177.0,238,348,691,1290,2280,3040.0
01595800,02-26,162.0,235,353,614,1170,2350,3910.0
01595800,02-27,147.0,228,360,577,928,2480,2770.0
01595800,02-28,146.0,219,349,582,1100,2210,2380.0
01595800,02-29,,173,453,500,970,3160,
01595800,03-01,146.0,223,353,667,1550,2060,2430.0
01595800,03-02,146.0,214,357,591,1260,2070,2780.0
01595800,03-03,148.0,212,389,716,1280,1640,2800.0
01595800,03-04,172.0,301,408,766,1520,2280,3030.0
01595800,03-05,165.0,289,348,722,1480,2840,2960.0
01595800,03-06,166.0,280,344,747,1400,2380,5070.0
01595800,03-07,172.0,255,320,777,1060,2360,3350.0
01595800,03-08,169.0,247,315,814,1070,1650,2760.0
01595800,03-09,190.0,261,340,670,922,1490,1920.0
01595800,03-10,214.0,264,315,666,893,1360,1560.0
01595800,03-11,251.0,264,356,616,899,1460,1960.0
01595800,03-12,240.0,278,436,627,887,1800,2110.0
01595800,03-13,244.0,277,415,655,1120,2310,2710.0
01595800,03-14,252.0,303,411,624,1410,2020,2380.0
01595800,03-15,250.0,305,396,561,1480,2400,3750.0
01595800,03-16,250.0,305,385,549,1320,2220,2880.0
01595800,03-17,247.0,291,367,538,1160,1990,4610.0
01595800,03-18,260.0,300,370,542,1050,2020,2780.0
01595800,03-19,263.0,301,378,516,1050,1720,2470.0
01595800,03-20,263.0,299,360,573,1120,1940,2610.0
01595800,03-21,263.0,299,367,704,1430,2070,2820.0
01595800,03-22,263.0,299,354,772,1470,1910,2110.0
01595800,03-23,263.0,299,355,792,1200,1500,2780.0
01595800,03-24,264.0,305,379,770,1140,1500,2380.0
01595800,03-25,263.0,304,388,652,1180,1580,2370.0
01595800,03-26,262.0,291,369,571,1210,1530,2620.0
01595800,03-27,263.0,282,378,545,1070,1550,1830.0
01595800,03-28,270.0,288,369,579,908,1720,2930.0
